"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","species"
"1628086",111.111238025067,25.9967668723371,4.2192791292804,6.1614238062441,7.20937578809587e-10,6.29802263503581e-08,"Pseudomonas kribbensis"
"2003315",41.2547563698655,25.1955640319847,4.09151112688402,6.15800941281393,7.36649785902781e-10,6.38653041656926e-08,"Porphyrobacter sp. CACIAM 03H1"
"3161071",64.4660846100706,23.7340431568627,3.85494779185821,6.15677421286738,7.42415752000707e-10,6.38812471120007e-08,"Klebsiella sp. WOUb02"
"3239953",45.1399240629599,25.2615183542665,4.10521971468553,6.15351189703657,7.57856888484651e-10,6.47232405359578e-08,"Microbispora sp. CA-135349"
"3074094",510.912230948829,30,4.88727993534215,6.13838380385301,8.33652554417335e-10,6.91502246933911e-08,"Thermosynechococcus sp. GLH87"
"36746",881.186463711297,30,4.88725678583172,6.13841287958733,8.335000167844e-10,6.91502246933911e-08,"Pseudomonas cichorii"
"2823904",323.325640115231,30,4.88731190428685,6.13834365138142,8.33863247788183e-10,6.91502246933911e-08,"Paenibacillus sp. S02"
"3028084",42.3555853100695,25.1950519971199,4.10378935284141,6.13946034527214,8.28022902296941e-10,6.91502246933911e-08,"Streptococcus iners"
"2975963",53.6385960354772,25.3875608130216,4.13807724126844,6.13511042274299,8.51000632281387e-10,6.95632231130585e-08,"Kitasatospora sp. NBC_00315"
"1653480",58.4260470358762,25.4391099793002,4.14584991286951,6.13604219012666,8.46026975103905e-10,6.95632231130585e-08,"Alloactinosynnema sp. L-07"
"1085",76.2177327023946,26.7245740418692,4.35713603311111,6.13351840263458,8.595647011642e-10,6.97649534760504e-08,"Rhodospirillum rubrum"
"1348774",68.0266320116503,25.6175666282273,4.18180213743482,6.1259633493663,9.0136554422459e-10,7.24816135863033e-08,"Croceicoccus naphthovorans"
"2736757",50.2469527067741,25.1974036033868,4.11372817309186,6.12519897843627,9.05703490286733e-10,7.24816135863033e-08,"Nocardioides campestrisoli"
"575",81.6212643367815,26.7903034192796,4.37732744410561,6.12024203383612,9.34333291763914e-10,7.42535429926822e-08,"Raoultella planticola"
"1720343",84.4138281071214,25.59234943967,4.18568220595224,6.11426003705595,9.70060162738537e-10,7.63305614336783e-08,"Pseudoalteromonas sp. 1_2015MBL_MicDiv"
"2496847",52.5438019456546,25.2710006402916,4.13354075856684,6.1136449635623,9.73808281135707e-10,7.63305614336783e-08,"Sulfuricystis thermophila"
"3421650",39.9604568035844,25.1020490628962,4.10868746657339,6.10950559445475,9.99402528855773e-10,7.78038268042549e-08,"Streptomyces sp. cg35"
"447588",152.376138320678,26.2096394564598,4.29204935881681,6.10655592825826,1.01803973226125e-09,7.8719234432417e-08,"Dechloromonas sp. A34"
"1215089",63.5479209544942,-19.0671266508445,3.1291824511302,-6.0933253169555,1.10589000781043e-09,8.49382902643127e-08,"Planococcus halocryophilus"
"185007",63.1756280678063,-21.1397569634273,3.47035716431619,-6.09152198534377,1.11842221937894e-09,8.53281591904839e-08,"Pseudobutyrivibrio xylanivorans"
"3230980",61.2219839339748,25.2266041421031,4.14754839612787,6.08229289516055,1.18475882080104e-09,8.94728581702749e-08,"Candidatus Pelagibacter sp. Uisw_094"
"2600596",38.2790579040527,24.8936405834832,4.09313492378807,6.08180307929964,1.18838469432731e-09,8.94728581702749e-08,"Sideroxydans sp. CL21"
"3075198",45.8671782501479,25.0805481693922,4.12590230304377,6.07880321133384,1.21082846451972e-09,9.05668035814617e-08,"Streptomyces sp. ITFR-16"
"126333",71.7335660200894,-21.3917981690396,3.52254666941611,-6.07282178963591,1.25681908785072e-09,9.27937912346039e-08,"Halodesulfovibrio aestuarii"
