,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33
70799,138.6648762,139.5597665,293.3029167,371.1197041
280036,1060.664667,232.5996108,325.8921297,395.0629108
37769,345.4458319,775.3320359,570.311227,969.6998719
996558,347.878549,736.5654341,562.1639237,634.4949779
224012,238.4062784,217.0929701,350.3340394,251.4036705
2847778,2914.395117,116.2998054,81.47303243,179.5740504
104,124.0685734,217.0929701,154.7987616,239.4320671
2681766,793.0657831,457.4459012,374.7759492,395.0629108
76759,0,0,0,0
2999116,201.9155215,759.8253952,651.7842594,526.7505477
2527964,211.64639,635.7722695,529.5747108,718.2962014
2419841,58.38521103,0,203.6825811,0
651561,209.2136728,550.4857455,415.5124654,610.5517712
3134896,158.1266132,162.8197275,138.5041551,0
4950,162.9920474,992.425006,619.1950464,790.1258216
1647413,104.6068364,860.6185599,562.1639237,981.6714753
2420300,0,0,0,0
1313,223.8099756,271.3662126,277.0083102,287.3184806
2748,136.2321591,271.3662126,260.7137038,239.4320671
279356,153.2611789,263.6128922,285.1556135,383.0913074
3384157,153.2611789,519.4724641,676.2261691,454.9209276
3074109,0,829.6052785,1222.095486,670.409788
3158075,355.1767004,286.8728533,293.3029167,323.2332906
164546,126.5012906,426.4326198,627.3423497,897.8702518
3031997,323.5513778,465.1992216,211.8298843,215.4888604
311410,68.11607953,193.833009,81.47303243,191.5456537
2770780,153.2611789,558.2390659,456.2489816,251.4036705
2653681,150.8284618,294.6261737,415.5124654,419.0061175
55603,126.5012906,674.5388713,863.6141437,1257.018352
3059026,165.4247646,232.5996108,236.271794,143.6592403
1912871,148.3957447,294.6261737,252.5664005,347.1764973
2897333,223.8099756,744.3187545,0,0
1798806,167.8574817,193.833009,301.45022,323.2332906
750,162.9920474,573.7457066,456.2489816,933.7850618
54571,960.9232648,178.3263683,138.5041551,227.4604638
1513,822.2583886,868.3718803,399.2178589,514.7789443
1855336,228.6754099,186.0796886,211.8298843,167.602447
2893882,145.9630276,170.5730479,252.5664005,275.3468772
152268,262.7334496,573.7457066,1205.80088,790.1258216
1870903,94.87596792,139.5597665,171.0933681,287.3184806
1363,707.9206837,279.1195329,219.9771876,179.5740504
1402861,686.0262296,441.9392605,464.3962848,275.3468772
877500,102.1741193,271.3662126,195.5352778,275.3468772
2005462,143.5303104,379.9126976,325.8921297,359.1481007
1452,321.1186606,395.4193383,537.722014,359.1481007
166486,291.9260551,240.3529311,130.3568519,0
380,620.3428672,310.1328144,277.0083102,538.7221511
2975676,0,0,0,0
1597,248.1371469,550.4857455,496.9854978,526.7505477
3447503,204.3482386,348.8994162,236.271794,287.3184806
2763062,82.71238229,0,0,0
51669,350.3112662,294.6261737,464.3962848,407.0345141
294671,90.01053367,279.1195329,211.8298843,227.4604638
108980,231.108127,635.7722695,537.722014,586.6085645
2976982,165.4247646,217.0929701,81.47303243,0
83451,231.108127,589.2523473,0,0
687844,267.5988839,333.3927755,358.4813427,383.0913074
56,301.6569236,240.3529311,219.9771876,239.4320671
28131,398.9656087,356.6527365,431.8070719,275.3468772
668,248.1371469,232.5996108,358.4813427,383.0913074
2961520,182.4537845,310.1328144,920.6452664,335.204894
192,72.98151378,240.3529311,439.9543751,0
352475,85.14509941,193.833009,244.4190973,419.0061175
46234,398.9656087,0,741.4045951,778.1542182
379347,92.44325079,240.3529311,260.7137038,0
3231550,165.4247646,317.8861347,325.8921297,251.4036705
2975622,919.5670737,0,0,0
1307839,162.9920474,279.1195329,537.722014,634.4949779
1238,328.416812,519.4724641,219.9771876,538.7221511
2567941,158.1266132,248.1062515,358.4813427,251.4036705
208199,328.416812,449.6925808,374.7759492,371.1197041
1655500,55.9524939,0,130.3568519,0
2500547,126.5012906,317.8861347,366.6286459,347.1764973
754423,272.4643181,217.0929701,89.62033567,0
114524,773.6040461,426.4326198,382.9232524,335.204894
2904242,48.65434252,0,1075.444028,0
47466,187.3192187,193.833009,277.0083102,419.0061175
196,238.4062784,496.212503,545.8693173,442.9493242
235986,58.38521103,0,0,0
373,299.2242065,108.546485,130.3568519,0
1492737,262.7334496,449.6925808,456.2489816,514.7789443
365349,34.05803977,317.8861347,366.6286459,215.4888604
197482,167.8574817,162.8197275,285.1556135,311.2616873
549,469.5144053,418.6792994,195.5352778,287.3184806
2831149,0,0,0,0
3027472,145.9630276,0,0,215.4888604
79880,233.5408441,465.1992216,187.3879746,0
157687,145.9630276,139.5597665,236.271794,311.2616873
1537215,29.19260551,0,0,0
3052091,160.5593303,0,179.2406713,0
2545455,116.7704221,310.1328144,431.8070719,287.3184806
60550,97.30868504,0,0,383.0913074
1915309,133.7994419,348.8994162,285.1556135,275.3468772
33028,136.2321591,209.3396497,334.0394329,167.602447
1492771,0,0,0,0
979,277.3297524,364.4060569,472.5435881,347.1764973
209247,46.2216254,0,0,0
3369658,0,0,0,0
2027857,148.3957447,162.8197275,0,0
2961995,282.1951866,0,0,0
2782665,85.14509941,0,309.5975232,239.4320671
58343,296.7914894,333.3927755,0,0
1896175,0,728.8121138,342.1867362,754.2110115
1074311,51.08705965,356.6527365,162.9460649,203.5172571
2724135,214.0791071,240.3529311,285.1556135,299.2900839
2778370,0,0,0,0
308354,162.9920474,341.1460958,391.0705556,275.3468772
2049305,109.4722707,178.3263683,342.1867362,275.3468772
2779362,228.6754099,480.7058623,325.8921297,538.7221511
33011,0,0,0,0
2907623,90.01053367,201.5863293,211.8298843,191.5456537
117187,262.7334496,356.6527365,725.1099886,861.9554417
2918453,124.0685734,124.0531258,0,227.4604638
2315449,501.139728,279.1195329,130.3568519,502.807341
947919,102.1741193,139.5597665,89.62033567,155.6308436
28110,150.8284618,348.8994162,415.5124654,191.5456537
1542,111.9049878,147.3130868,97.76763891,0
2893884,109.4722707,279.1195329,195.5352778,359.1481007
161358,82.71238229,907.1384821,1254.684699,1556.308436
2209,267.5988839,248.1062515,162.9460649,0
1604,240.8389955,170.5730479,179.2406713,143.6592403
3415140,386.802023,302.379494,700.6680789,802.0974249
413889,170.2901988,248.1062515,154.7987616,311.2616873
106648,233.5408441,0,391.0705556,191.5456537
1639133,274.8970352,472.9525419,285.1556135,1185.188732
256,408.6964772,279.1195329,277.0083102,371.1197041
2816357,274.8970352,310.1328144,382.9232524,263.3752739
754397,162.9920474,635.7722695,570.311227,419.0061175
67352,206.7809557,209.3396497,0,0
223967,53.51977677,240.3529311,0,0
45285,260.3007325,550.4857455,488.8381946,658.4381846
2493639,240.8389955,232.5996108,496.9854978,311.2616873
2725414,277.3297524,294.6261737,195.5352778,299.2900839
2856519,43.78890827,100.7931647,0,0
3101276,165.4247646,116.2998054,97.76763891,275.3468772
570161,279.7624695,341.1460958,293.3029167,311.2616873
1584,102.1741193,0,89.62033567,0
1550240,204.3482386,162.8197275,285.1556135,311.2616873
1890302,347.878549,604.758988,472.5435881,383.0913074
1911586,1488.822881,0,81.47303243,0
27291,352.7439833,744.3187545,708.8153821,670.409788
1265445,197.0500872,310.1328144,260.7137038,227.4604638
373672,323.5513778,387.666018,374.7759492,514.7789443
260714,48.65434252,100.7931647,268.861007,167.602447
1493,291.9260551,604.758988,505.132801,311.2616873
58346,148.3957447,0,0,0
155322,464.6489711,395.4193383,448.1016783,359.1481007
1734106,148.3957447,426.4326198,464.3962848,383.0913074
1287690,170.2901988,302.379494,317.7448265,215.4888604
1379,141.0975933,860.6185599,529.5747108,502.807341
1967498,63.25064528,0,0,0
1357545,177.5883502,612.5123084,700.6680789,419.0061175
3070677,124.0685734,77.53320359,89.62033567,119.7160336
323732,111.9049878,255.8595719,317.7448265,155.6308436
2913506,1026.606627,0,0,0
2893885,160.5593303,201.5863293,122.2095486,179.5740504
218144,104.6068364,240.3529311,228.1244908,0
685565,70.54879666,410.9259791,505.132801,466.8925309
3349875,262.7334496,248.1062515,187.3879746,155.6308436
46126,228.6754099,852.8652395,798.4357178,861.9554417
1871086,41.35619114,449.6925808,162.9460649,359.1481007
2004710,291.9260551,217.0929701,423.6597686,430.9777208
446679,284.6279038,224.8462904,228.1244908,215.4888604
2576902,184.8865016,325.6394551,415.5124654,191.5456537
2594004,360.0421347,387.666018,407.3651621,838.012235
2706014,304.0896408,100.7931647,97.76763891,0
174633,80.27966516,403.1726587,309.5975232,383.0913074
1622118,111.9049878,224.8462904,407.3651621,622.5233746
2654325,126.5012906,620.2656288,521.4274075,442.9493242
2736252,131.3667248,186.0796886,301.45022,287.3184806
2212991,158.1266132,186.0796886,171.0933681,0
2546359,153.2611789,666.7855509,431.8070719,909.8418551
1397,464.6489711,612.5123084,659.9315627,562.6653578
2596890,257.8680154,310.1328144,195.5352778,419.0061175
2917832,26.75988839,302.379494,154.7987616,430.9777208
1178,221.3772585,193.833009,187.3879746,323.2332906
29378,216.5118242,271.3662126,0,167.602447
2822846,63.25064528,224.8462904,268.861007,466.8925309
119219,114.3377049,116.2998054,0,0
2903611,0,0,0,0
241425,92.44325079,0,130.3568519,0
1850246,128.9340077,240.3529311,407.3651621,514.7789443
45655,527.8996164,224.8462904,171.0933681,215.4888604
1977864,0,116.2998054,97.76763891,119.7160336
84023,0,2380.26935,2704.904677,0
2487065,306.5223579,286.8728533,179.2406713,155.6308436
5660,133.7994419,263.6128922,228.1244908,347.1764973
1234841,102.1741193,209.3396497,0,0
2115968,437.8890827,922.6451228,651.7842594,1340.819576
3158171,0,0,0,0
1917830,165.4247646,364.4060569,309.5975232,347.1764973
2594042,175.1556331,108.546485,114.0622454,203.5172571
1170699,141.0975933,93.03984431,325.8921297,251.4036705
2855841,345.4458319,325.6394551,219.9771876,442.9493242
981384,94.87596792,0,0,0
39491,136.2321591,395.4193383,391.0705556,395.0629108
2900152,0,0,0,0
1366,170.2901988,209.3396497,309.5975232,191.5456537
437897,218.9445413,186.0796886,122.2095486,215.4888604
1488,182.4537845,426.4326198,350.3340394,395.0629108
2864206,46.2216254,100.7931647,219.9771876,167.602447
158849,107.0395535,372.1593773,382.9232524,586.6085645
588726,386.802023,108.546485,203.6825811,0
2584122,197.0500872,418.6792994,285.1556135,251.4036705
2816908,182.4537845,403.1726587,374.7759492,191.5456537
51663,34.05803977,0,0,0
636,145.9630276,131.8064461,114.0622454,0
3074094,0,0,0,0
1850252,119.2031392,162.8197275,187.3879746,0
1836467,177.5883502,131.8064461,228.1244908,131.6876369
5865,245.7044297,193.833009,252.5664005,263.3752739
1168034,189.7519358,186.0796886,89.62033567,275.3468772
2962858,126.5012906,930.3984431,1051.002118,1221.103542
2499688,175.1556331,302.379494,366.6286459,634.4949779
39488,423.2927799,0,358.4813427,454.9209276
1336804,357.6094175,302.379494,407.3651621,227.4604638
584609,274.8970352,294.6261737,334.0394329,311.2616873
2898187,121.6358563,170.5730479,162.9460649,0
2748320,85.14509941,434.1859401,317.7448265,383.0913074
467094,85.14509941,139.5597665,0,0
42858,323.5513778,891.6318413,562.1639237,574.6369611
2183896,282.1951866,310.1328144,187.3879746,347.1764973
250,162.9920474,372.1593773,480.6908913,239.4320671
28035,131.3667248,124.0531258,97.76763891,143.6592403
2267275,58.38521103,519.4724641,236.271794,730.2678048
616991,243.2717126,581.499027,431.8070719,442.9493242
76775,65.6833624,116.2998054,0,0
603050,428.1582142,162.8197275,187.3879746,179.5740504
247523,85.14509941,131.8064461,456.2489816,538.7221511
2682810,145.9630276,279.1195329,146.6514584,0
34105,150.8284618,100.7931647,195.5352778,203.5172571
3395320,425.7254971,124.0531258,260.7137038,275.3468772
1637975,172.722916,472.9525419,358.4813427,682.3813913
29494,87.57781654,519.4724641,578.4585302,454.9209276
24,420.8600628,852.8652395,879.9087502,1209.131939
3127472,243.2717126,162.8197275,195.5352778,215.4888604
28188,128.9340077,209.3396497,317.7448265,191.5456537
208479,184.8865016,209.3396497,244.4190973,430.9777208
999,347.878549,403.1726587,415.5124654,419.0061175
3064703,77.84694803,0,154.7987616,0
28454,233.5408441,263.6128922,187.3879746,0
2829569,306.5223579,0,0,0
2478552,206.7809557,472.9525419,366.6286459,490.8357376
246787,199.4828043,333.3927755,496.9854978,562.6653578
29380,43.78890827,0,0,0
2812896,87.57781654,348.8994162,195.5352778,275.3468772
206,260.3007325,155.0664072,407.3651621,311.2616873
2506420,72.98151378,0,0,0
821,491.4088595,333.3927755,285.1556135,347.1764973
86664,143.5303104,721.0587934,904.3506599,981.6714753
3342247,138.6648762,217.0929701,89.62033567,167.602447
1504,231.108127,302.379494,138.5041551,323.2332906
118163,94.87596792,147.3130868,195.5352778,0
1411316,238.4062784,310.1328144,594.7531367,490.8357376
2986823,111.9049878,162.8197275,236.271794,203.5172571
146819,668.9972097,395.4193383,228.1244908,0
138563,114.3377049,217.0929701,162.9460649,167.602447
179879,0,0,0,0
3233381,119.2031392,0,0,0
1855823,301.6569236,511.7191437,399.2178589,239.4320671
2911172,506.0051622,449.6925808,350.3340394,442.9493242
663364,102.1741193,131.8064461,219.9771876,167.602447
1928857,289.493338,255.8595719,301.45022,0
2746231,235.9735612,0,0,0
126385,99.74140217,511.7191437,391.0705556,622.5233746
57863,119.2031392,0,0,0
83564,126.5012906,77.53320359,0,155.6308436
252967,153.2611789,403.1726587,407.3651621,383.0913074
3088895,289.493338,279.1195329,195.5352778,323.2332906
2731219,260.3007325,85.28652395,179.2406713,323.2332906
1359,226.2426927,519.4724641,399.2178589,371.1197041
199441,141.0975933,155.0664072,154.7987616,0
2767188,245.7044297,108.546485,0,335.204894
2738844,260.3007325,217.0929701,138.5041551,263.3752739
54291,301.6569236,341.1460958,309.5975232,0
29466,299.2242065,93.03984431,81.47303243,131.6876369
2879938,124.0685734,410.9259791,415.5124654,335.204894
2921381,0,0,0,0
154046,350.3112662,403.1726587,146.6514584,203.5172571
315405,82.71238229,519.4724641,171.0933681,239.4320671
1124,287.0606209,240.3529311,594.7531367,239.4320671
2745560,87.57781654,333.3927755,301.45022,323.2332906
55529,31.62532264,0,0,0
3349876,160.5593303,0,0,0
540747,36.49075689,155.0664072,0,311.2616873
1677857,111.9049878,0,203.6825811,0
2341117,145.9630276,201.5863293,0,131.6876369
342113,0,0,0,0
859143,467.0816882,0,0,0
2775246,216.5118242,147.3130868,171.0933681,131.6876369
1906,104.6068364,193.833009,211.8298843,0
2017483,204.3482386,0,0,0
143232,272.4643181,271.3662126,317.7448265,263.3752739
486398,172.722916,100.7931647,0,143.6592403
1348613,296.7914894,387.666018,472.5435881,371.1197041
1063,31.62532264,0,0,0
2764720,308.955075,255.8595719,342.1867362,251.4036705
558152,279.7624695,333.3927755,203.6825811,454.9209276
118323,55.9524939,271.3662126,277.0083102,251.4036705
2058137,148.3957447,379.9126976,325.8921297,502.807341
79329,109.4722707,426.4326198,236.271794,419.0061175
561879,211.64639,325.6394551,537.722014,562.6653578
2102,177.5883502,0,317.7448265,203.5172571
347,63.25064528,0,97.76763891,155.6308436
2763022,75.41423091,0,0,0
2070463,525.4668992,271.3662126,203.6825811,263.3752739
5208,197.0500872,317.8861347,374.7759492,347.1764973
460519,304.0896408,286.8728533,260.7137038,263.3752739
1813611,109.4722707,348.8994162,382.9232524,646.4665813
259,170.2901988,674.5388713,268.861007,347.1764973
2249356,233.5408441,263.6128922,252.5664005,0
291645,126.5012906,310.1328144,0,0
2994319,206.7809557,224.8462904,154.7987616,442.9493242
2931930,87.57781654,403.1726587,277.0083102,634.4949779
549687,119.2031392,1007.931647,545.8693173,538.7221511
831,180.0210673,372.1593773,203.6825811,287.3184806
109328,243.2717126,155.0664072,0,0
1241978,1012.010324,418.6792994,521.4274075,658.4381846
450,627.6410185,713.3054731,627.3423497,646.4665813
2300,408.6964772,0,105.9149422,227.4604638
1532552,189.7519358,193.833009,293.3029167,251.4036705
221822,138.6648762,116.2998054,146.6514584,442.9493242
1397264,109.4722707,348.8994162,317.7448265,371.1197041
2853439,92.44325079,240.3529311,334.0394329,0
871694,94.87596792,527.2257844,366.6286459,514.7789443
298657,133.7994419,100.7931647,179.2406713,275.3468772
147645,80.27966516,286.8728533,228.1244908,562.6653578
29348,145.9630276,333.3927755,325.8921297,658.4381846
2751,301.6569236,170.5730479,391.0705556,347.1764973
1547283,153.2611789,240.3529311,236.271794,442.9493242
2793010,29.19260551,0,0,0
2906077,116.7704221,325.6394551,187.3879746,371.1197041
2570561,355.1767004,263.6128922,244.4190973,0
1481914,160.5593303,0,0,0
28133,55.9524939,108.546485,0,131.6876369
174,197.0500872,209.3396497,203.6825811,191.5456537
116090,94.87596792,279.1195329,252.5664005,490.8357376
985043,284.6279038,426.4326198,456.2489816,407.0345141
2925782,184.8865016,155.0664072,366.6286459,359.1481007
184755,114.3377049,0,0,0
2010992,175.1556331,279.1195329,130.3568519,155.6308436
1556,226.2426927,821.8519581,334.0394329,419.0061175
67304,158.1266132,224.8462904,179.2406713,407.0345141
820,148.3957447,178.3263683,342.1867362,0
155894,85.14509941,193.833009,342.1867362,359.1481007
3344876,223.8099756,124.0531258,89.62033567,143.6592403
3118084,48.65434252,139.5597665,0,0
151895,99.74140217,279.1195329,171.0933681,155.6308436
418240,345.4458319,310.1328144,244.4190973,287.3184806
498019,321.1186606,403.1726587,480.6908913,371.1197041
2881428,99.74140217,0,0,215.4888604
1859096,233.5408441,248.1062515,236.271794,227.4604638
239935,437.8890827,511.7191437,554.0166205,646.4665813
291644,233.5408441,325.6394551,236.271794,287.3184806
148814,209.2136728,348.8994162,154.7987616,275.3468772
2912824,119.2031392,597.0056677,505.132801,323.2332906
2830782,197.0500872,240.3529311,146.6514584,0
46224,150.8284618,224.8462904,146.6514584,0
317936,60.81792815,155.0664072,236.271794,143.6592403
1177574,41.35619114,0,130.3568519,227.4604638
2861765,289.493338,379.9126976,268.861007,203.5172571
2576903,65.6833624,690.045512,554.0166205,442.9493242
669359,245.7044297,147.3130868,0,191.5456537
208226,238.4062784,155.0664072,268.861007,395.0629108
202956,119.2031392,356.6527365,415.5124654,442.9493242
3374599,145.9630276,131.8064461,122.2095486,167.602447
417367,136.2321591,0,252.5664005,131.6876369
