"","072023_Carolina_2023_Baya_053_MCAV_S3","072023_Carolina_2023_Baya_055_MCAV_S4","122021_Coralina_2021_Baya_003_MCAV_S27","122021_Coralina_2021_Baya_005_MCAV_S28","122021_Coralina_2021_Baya_007_MCAV_S29","122021_Coralina_2021_Baya_017_MCAV_S30","122021_Coralina_2021_Baya_023_MCAV_S31","072023_Carolina_2023_Baya_052_DCYL_S9","072023_Carolina_2023_Baya_065_DCYL_S1","072023_Carolina_2023_Baya_066_DCYL_S2","122021_Coralina_2021_Baya_001_DCYL_S24","122021_Coralina_2021_Baya_009_DCYL_S25","122021_Coralina_2021_Baya_010_DCYL_S26","122021_Coralina_2021_Baya_025_MMEA_S22","122021_Coralina_2021_Baya_029_MMEA_S23","122021_Coralina_2021_Baya_031_MMEA_S45","072023_Carolina_2023_Baya_057_SSID_S7","072023_Carolina_2023_Baya_059_SSID_S8","072023_Carolina_2023_Baya_061_SSID_S5","072023_Carolina_2023_Baya_063_SSID_S6","122021_Coralina_2021_Baya_019_SSID1_S46","122021_Coralina_2021_Baya_021_SSID2_S36","122021_Coralina_2021_Baya_027_PSTR4_S34","122021_Coralina_2021_Baya_033_PSTR7_S35","122021_Coralina_2021_Baya_035_PSTR_S32","122021_Coralina_2021_Baya_037_PSTR_S33","122021_Coralina_2021_Baya_013_DLAB_S43","122021_Coralina_2021_Baya_015_DLAB_S44"
"2895818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.112038504048,65.9171185513159,50.0610359553764,25.9170757245119,0,0,0,0,0,0
"342942",0,0,0,0,0,0,0,53.7809761073676,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6921984418654,92.4432507912412,0,0,0,0,0
"1663209",126.007005989533,43.4844054051116,0,0,0,0,0,10.4092211820712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3060193",109.206071857595,50.7318063059635,0,0,0,0,0,19.9510072656364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2816950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0011923623475,68.4045569872146,0,41.467321159219,0,0,0,0,0,20.9964535081256
"3415223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.146887974618,85.485742199426,0,0,0,0,0,0,0,0,0,0
"2862331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0572116143715,73.379433859012,0,0,0,0,0,0,0,38.1753700147739
"2575361",0,0,0,0,0,0,0,20.8184423641423,0,0,0,0,0,0,0,0,0,158.75923551322,0,0,0,0,0,0,0,0,0,0
"2079536",0,50.7318063059635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3349231497967,21.143226705139,42.3593381160877,0,0,0,0,0,0,0
"2594007",0,0,0,0,0,0,0,179.559065390727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2953746",0,0,0,0,0,0,0,30.3602284477075,0,0,0,0,0,0,0,0,0,0,0,16.1683498333416,0,25.9170757245119,0,0,0,0,0,106.891036041367
"2931399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.240671337787,0,0,0
"2819238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5017885435212,105.716133525695,0,0,0,0,0,0,0,0
"2665642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3897500394732,78.3543107308094,65.4644316339537,0,0,0,0,0,0,0
"1788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3897500394732,55.967364807721,0,0,0,0,0,0,0,87.8033510339799
"2929802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.1132308663955,92.0352221282523,0,0,0,0,0,0,0,0
"1914329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.095567384707,0,0,0,0,0,0,0,0
"2774189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.485742199426,38.112038504048,28.6055420128352,0,0,0,0,0,0,0,26.7227590103417
"3376152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.827822499132,0,0,0,0,0,0
"3141544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8903462206469,60.9422416795184,57.762733794665,0,0,0,0,0,0,0
"3392295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.52546758933,0,0,0,0,0,0,62.9893605243769
"416213",0,0,0,0,0,0,0,64.1901972894388,0,0,0,0,0,0,0,0,0,0,29.9451731103235,21.143226705139,0,38.8756135867678,24.327171260853,0,0,0,0,0
"64471",0,0,0,0,0,0,0,9.54178608356523,0,0,0,0,0,0,0,0,0,0,62.6126346852218,0,38.5084891964434,33.6921984418654,34.0580397651941,0,0,0,0,0
"2801335",0,0,0,0,0,0,0,20.8184423641423,0,0,0,0,0,0,0,0,0,0,95.2800962601201,62.1859608974678,0,0,0,0,0,0,0,0
"2935861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8903462206469,72.1357146410626,0,0,46.2216253956206,0,0,0,0,0
"2925844",0,0,0,0,0,0,0,77.2017237670277,0,0,0,0,0,0,0,0,0,0,38.112038504048,38.55529575643,0,0,24.327171260853,0,0,0,0,0
"2938948",0,0,0,0,0,0,0,15.6138317731067,0,0,0,0,0,0,0,0,0,0,35.3897500394732,77.1105915128601,50.0610359553764,0,0,0,0,0,0,0
"2490858",0,0,0,0,0,0,0,12.144091379083,0,0,0,0,0,0,0,0,0,0,0,21.143226705139,0,36.2839060143166,0,108.546485032215,0,0,0,0
"2660554",0,0,0,0,0,0,0,65.9250674864507,0,0,0,0,0,0,0,0,0,0,0,111.934729615442,0,0,0,0,0,0,0,0
"2883238",0,0,0,0,0,0,0,19.9510072656364,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3429347459868,0,77.5332035944393,0,0,0,0
"2983220",0,0,0,0,0,0,0,17.3487019701186,0,82.4261176664532,0,0,0,0,0,0,0,0,0,0,0,0,77.8469480347295,0,0,0,0,0
"553981",0,0,0,0,0,0,0,19.0835721671305,0,0,0,0,0,0,0,0,0,0,27.2228846457486,0,0,77.7512271735356,53.5197767738765,0,0,0,0,0
"322009",0,0,0,0,0,0,0,38.1671443342609,0,0,0,0,0,0,0,0,0,0,51.7234808269223,55.967364807721,0,0,31.6253226391088,0,0,0,0,0
"2072505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2800962601201,82.0854683846575,0,0,0,0,0,0,0,0
"2562449",0,0,0,0,0,0,0,45.9740602208143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.366724808606,0,0,0,0,0
"2072414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.891538582994,68.4045569872146,0,0,0,0,0,0,0,0
"3241168",0,0,0,0,0,0,0,27.7579231521898,0,76.085647076726,0,0,0,0,0,0,0,0,0,13.6809113974429,0,31.1004908694142,0,0,0,0,0,28.6315275110804
"319970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.91074677462,24.327171260853,0,0,0,0,0
"3122375",0,0,0,0,0,0,0,25.155617856672,0,0,0,0,0,0,0,0,0,0,0,32.3366996666833,0,33.6921984418654,0,0,0,0,0,85.8945825332412
"3238627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6126346852218,114.422168051341,0,0,0,0,0,0,0,0
"3419766",0,0,0,0,0,0,0,9.54178608356523,0,0,0,0,0,0,0,0,0,0,38.112038504048,73.379433859012,0,0,55.9524938999618,0,0,0,0,0
"1327037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2865239538832,0,0,0,91.6208880354573
"206506",0,0,0,0,0,0,0,35.5648390387431,0,0,0,0,0,0,0,0,0,0,0,65.9171185513159,0,0,75.4142309086442,0,0,0,0,0
"1872084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6921984418654,0,0,0,0,0,143.157637555402
"3060801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.56157677208,73.2734933137937,0,0,0,0,0,0,0,0,0,0
"218936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8919954231133,0,0,0,0,105.914942154147,0,0,0
"2047767",0,36.2370045042597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4371921794936,0,0,0,0,0,0,0,127.887489549492
"2734128",151.20840718744,0,0,0,0,0,0,25.155617856672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3457764",0,0,0,0,0,0,0,16.4812668716127,0,0,0,0,0,0,0,0,0,0,78.9463654726709,80.8417491667081,0,0,0,0,0,0,0,0
"1813880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.112038504048,52.2362071538729,0,0,0,0,0,0,0,85.8945825332412
"90239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0590287316701,0,0,97.7676389115203,0,0,34.3578330132965
"3133972",0,0,0,0,0,0,0,9.54178608356523,0,0,0,0,0,0,0,0,0,0,68.0572116143715,59.6985224615691,0,38.8756135867678,0,0,0,0,0,0
"2975763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9463654726709,60.9422416795184,0,0,0,0,0,0,0,36.2666015140352
"3243378",0,0,0,0,0,0,0,176.089324996704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68188",0,0,0,0,0,0,0,41.6368847282846,0,0,0,0,0,0,0,0,0,0,38.112038504048,64.6733993333665,0,0,31.6253226391088,0,0,0,0,0
"2320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7676389115203,0,0,78.2595085302864
"1486246",0,0,0,0,0,0,0,17.3487019701186,0,0,0,0,0,0,0,0,0,97.6979910850583,0,60.9422416795184,0,0,0,0,0,0,0,0
"2687299",0,0,0,0,0,0,0,28.6253582506957,0,0,0,0,0,0,0,0,0,0,40.8343269686229,48.5050495000249,0,33.6921984418654,24.327171260853,0,0,0,0,0
"3427737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9346423184379,0,93.0398443133272,0,0,0,0
"2596916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5578077955452,83.3291876026068,0,0,0,0,0,0,0,0
"2840183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6126346852218,113.178448833391,0,0,0,0,0,0,0,0
"2593973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0572116143715,41.0427341923287,42.3593381160877,0,24.327171260853,0,0,0,0,0
"3412035",0,50.7318063059635,0,0,0,0,0,43.3717549252965,0,0,0,0,0,0,0,0,0,0,0,13.6809113974429,0,0,31.6253226391088,0,0,0,0,36.2666015140352
"458639",0,0,0,0,0,0,0,0,175.654312313367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2806615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.122488856323,0,0,0,0,53.5197767738765,0,0,0,0,0
"2944250",0,0,0,0,0,0,0,15.6138317731067,0,0,0,0,0,0,0,0,0,0,81.6686539372458,78.3543107308094,0,0,0,0,0,0,0,0
"2843653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.60670206796
"3138240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5017885435212,101.984975871847,0,0,0,0,0,0,0,0
"2976431",0,0,0,0,0,0,0,19.0835721671305,0,0,0,0,0,0,0,0,0,0,89.8355193309704,34.824138102582,0,0,31.6253226391088,0,0,0,0,0
"2781023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.364409730859,0,0,0,0,0,0,0,0
"45362",0,36.2370045042597,0,0,0,0,0,38.1671443342609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8179281521324,0,0,0,0,40.0841385155126
"2993564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7795000789464,104.472414307746,0,0,0,0,0,0,0,0
"3110111",0,0,0,0,0,0,0,21.6858774626482,0,0,0,0,0,0,0,0,0,0,40.8343269686229,60.9422416795184,0,0,0,0,0,0,0,51.5367495199447
"3395915",0,0,0,0,0,0,0,64.1901972894388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.708573042844
"530584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9451731103235,83.3291876026068,61.6135827143094,0,0,0,0,0,0,0
"2975847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2800962601201,79.5980299487588,0,0,0,0,0,0,0,0
"1603",0,0,0,0,0,0,133.230301899864,41.6368847282846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2599641",84.0046706596887,54.3555067563895,0,0,0,0,0,36.4322741372491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2807631",0,0,0,0,0,0,0,50.3112357133439,0,0,0,0,0,0,0,0,0,0,0,0,0,124.401963477657,0,0,0,0,0,0
"117207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0011923623475,69.6482762051639,0,0,55.9524938999618,0,0,0,0,0
"3016086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8903462206469,74.6231530769614,0,0,0,0,0,0,0,40.0841385155126
"2761578",0,0,0,0,0,0,0,29.4927933492016,0,0,0,0,0,0,0,0,0,0,43.5566154331978,52.2362071538729,0,49.2424438765725,0,0,0,0,0,0
"1751150",92.4051377256575,54.3555067563895,0,0,0,0,0,27.7579231521898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2601646",0,0,0,0,156.229657596667,0,0,18.2161370686245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3118768",0,0,0,0,0,0,0,174.354454799692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3416276",0,0,0,0,0,0,0,14.7463966746008,0,0,0,0,0,0,0,0,0,0,0,0,0,69.976104456182,0,0,89.6203356688936,0,0,0
"2995413",0,36.2370045042597,0,0,0,0,0,58.1181515998973,0,0,0,0,0,0,0,0,0,0,0,17.412069051291,0,25.9170757245119,36.4907568912794,0,0,0,0,0
"2048897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.12069051291,0,0,0,0,0,0,0,0
"3024245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.12069051291,0,0,0,0,0,0,0,0
"2857014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.72467318927,73.379433859012,0,0,0,0,0,0,0,0
"2108523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.485742199426,32.6674615748983,27.3618227948858,0,28.508783296963,0,0,0,0,0,0
"2774055",0,173.937621620446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.697933567221
"2738410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.697933567221
"3457578",0,0,0,0,0,0,0,13.8789615760949,0,0,0,0,0,0,0,0,0,0,0,69.6482762051639,0,0,90.0105336651559,0,0,0,0,0
"665914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6055420128352,0,44.0590287316701,0,100.793164672771,0,0,0,0
"89065",0,0,0,0,0,0,0,15.6138317731067,0,0,0,0,0,0,0,0,0,0,27.2228846457486,46.0176110641262,0,31.1004908694142,0,0,0,0,0,53.4455180206834
"2601575",0,0,0,0,0,0,0,122.308348889336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0870596477912,0,0,0,0,0
"3082547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.3909424018207,27.3618227948858,61.6135827143094,0,0,0,0,0,0,0
"2844071",0,0,0,0,0,0,173.199392469823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1577685",0,0,0,0,0,0,0,0,146.378593594473,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7598883869383,0,0,0,0,0
"2683234",0,0,0,0,0,0,0,30.3602284477075,0,0,0,0,0,0,0,0,0,0,54.4457692914972,88.3040644744043,0,0,0,0,0,0,0,0
"1904616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4457692914972,82.0854683846575,0,0,36.4907568912794,0,0,0,0,0
"2981134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6674615748983,74.6231530769614,0,0,65.683362404303,0,0,0,0,0
"1687",0,0,0,0,0,0,0,19.9510072656364,0,0,0,0,0,0,0,0,0,0,0,0,0,152.91074677462,0,0,0,0,0,0
"89154",0,0,0,0,0,0,0,8.6743509850593,0,0,0,0,0,0,0,0,0,134.334737741955,0,29.8492612307845,0,0,0,0,0,0,0,0
"2099693",0,0,0,0,0,0,0,39.0345794327668,0,0,0,0,0,0,0,0,0,0,43.5566154331978,63.4296801154171,0,0,26.7598883869383,0,0,0,0,0
"2898152",0,0,0,0,0,0,0,13.8789615760949,0,0,0,0,0,0,0,0,0,0,35.3897500394732,84.5729068205562,0,0,38.9234740173647,0,0,0,0,0
"1245526",0,0,0,0,86.7942542203706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8166260385055,0,0,0,0,0,0,0,0
"2973072",0,0,0,0,0,0,0,26.0230529551779,0,0,0,0,0,0,0,0,0,0,0,22.3869459230884,0,0,0,0,0,0,0,124.069952548015
"706438",0,0,0,0,0,0,0,12.144091379083,0,0,0,0,0,0,0,0,0,0,0,44.7738918461768,115.52546758933,0,0,0,0,0,0,0
"1930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7234808269223,120.640764141088,0,0,0,0,0,0,0,0
"3243030",0,0,0,0,0,0,0,30.3602284477075,0,0,0,0,0,0,0,0,0,0,38.112038504048,77.1105915128601,0,0,26.7598883869383,0,0,0,0,0
"3038642",0,0,0,0,0,0,0,21.6858774626482,0,0,0,0,0,0,0,0,0,0,0,64.6733993333665,0,0,0,0,0,0,0,85.8945825332412
"2126321",0,0,0,0,0,0,0,71.9971131759922,0,0,0,0,0,0,0,0,0,0,0,50.9924879359236,0,49.2424438765725,0,0,0,0,0,0
"3139142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6674615748983,49.7487687179742,0,0,0,0,89.6203356688936,0,0,0
"67476",0,0,0,0,0,0,0,0,0,114.128470615089,0,0,0,0,0,0,0,0,0,0,57.762733794665,0,0,0,0,0,0,0
"2815360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.615641012885,0,0,46.2216253956206,0,0,0,0,0
"3151385",0,0,0,0,0,0,0,171.752149504174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9246306153923,0,51.8341514490237,0,0,0,0,0,104.982267540628
"2822761",0,0,0,0,0,0,0,8.6743509850593,0,0,0,0,0,0,0,0,0,0,76.2240770080961,44.7738918461768,0,0,0,0,0,0,0,41.9929070162513
"3345111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6686539372458,41.0427341923287,0,25.9170757245119,0,0,0,0,0,22.9052220088643
"1635171",0,0,0,0,0,0,0,23.4207476596601,0,0,0,0,0,0,0,0,0,0,40.8343269686229,65.9171185513159,0,0,41.35619114345,0,0,0,0,0
"1717",0,0,0,0,0,0,0,30.3602284477075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.097593312947,0,0,0,0,0
"924",0,0,0,0,0,0,0,0,0,88.7665882561804,0,0,0,0,0,0,0,0,0,55.967364807721,0,0,0,0,0,0,0,26.7227590103417
"2662028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7234808269223,75.8668722949107,0,0,43.7889082695353,0,0,0,0,0
"3133309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.741256653898,0,0,0,0,0,0,0,70.6244345273317
"2071607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7234808269223,73.379433859012,46.210187035732,0,0,0,0,0,0,0
"42197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7234808269223,119.397044923138,0,0,0,0,0,0,0,0
"2987533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.052699781778,0,0,0,0,0,0
"57480",0,36.2370045042597,0,0,0,0,0,25.155617856672,0,0,0,0,0,0,0,0,0,0,59.8903462206469,49.7487687179742,0,0,0,0,0,0,0,0
"1433415",0,0,0,0,0,0,0,17.3487019701186,0,0,0,0,0,0,0,0,0,0,51.7234808269223,73.379433859012,0,28.508783296963,0,0,0,0,0,0
"3031131",0,0,0,0,0,0,0,34.6974039402372,0,0,0,0,0,0,0,0,0,0,65.3349231497967,70.8919954231133,0,0,0,0,0,0,0,0
"3344666",0,54.3555067563895,0,0,0,0,0,39.9020145312728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3507400295477
"3239958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.446961653845,67.1608377692652,0,0,0,0,0,0,0,0
"938289",0,0,0,0,0,0,0,21.6858774626482,0,63.4047058972717,0,0,0,0,0,0,0,85.485742199426,0,0,0,0,0,0,0,0,0,0
"3422227",0,0,0,0,0,0,0,14.7463966746008,0,0,0,0,0,0,0,0,0,0,40.8343269686229,63.4296801154171,0,0,0,0,0,0,0,51.5367495199447
"2932247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7234808269223,92.0352221282523,0,0,0,0,0,0,0,26.7227590103417
"3059038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8341514490237,36.4907568912794,0,0,0,0,82.0770455317638
"2903678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.389532859062,0,0,0,0,0,0,0,0
"2559597",0,0,0,0,0,0,0,100.622471426688,0,0,0,0,0,0,0,0,0,0,0,18.6557882692403,0,0,51.0870596477912,0,0,0,0,0
"2798799",0,0,0,0,0,0,0,45.9740602208143,0,0,0,0,0,0,0,0,0,0,0,124.371921794936,0,0,0,0,0,0,0,0
"3418717",0,0,0,0,0,0,0,22.5533125611542,0,0,0,0,0,0,0,0,0,0,54.4457692914972,93.2789413462017,0,0,0,0,0,0,0,0
"320778",0,0,0,0,0,0,0,112.766562805771,0,0,0,0,0,0,0,0,0,0,0,57.2110840256704,0,0,0,0,0,0,0,0
"2954611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.880396565744
"3436241",0,0,0,0,0,0,0,22.5533125611542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.313086829435,0,0,0,0
"3238584",0,0,0,0,0,0,0,16.4812668716127,0,0,0,0,0,0,0,0,0,0,0,55.967364807721,0,0,0,0,0,0,0,97.3471935376734
"2070337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0678573205313,0,0,0,0,0,0,0,133.613795051709
"1320552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2789413462017,0,0,0,0,0,0,0,76.3507400295477
"1868325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9246306153923,0,0,53.5197767738765,0,0,0,0,101.164730539151
"35814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.103079448784,0,41.467321159219,0,0,0,0,0,0
"3060418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.541159969791,0
"1598147",0,0,0,0,0,0,0,14.7463966746008,0,0,0,0,0,0,0,0,0,79.3796177566099,0,0,0,0,75.4142309086442,0,0,0,0,0
"2975689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2734933137937,49.0011923623475,47.2613302820755,0,0,0,0,0,0,0,0
"2875706",0,50.7318063059635,0,0,0,0,0,13.0115264775889,0,0,0,0,0,0,0,0,0,0,29.9451731103235,32.3366996666833,0,0,24.327171260853,0,0,0,0,19.0876850073869
"2943498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1673688709776,40.8343269686229,27.3618227948858,0,0,34.0580397651941,0,0,0,0,0
"2560484",0,0,0,0,147.55023217463,0,0,21.6858774626482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31963",0,0,0,0,0,0,0,21.6858774626482,0,0,0,0,0,0,0,0,0,0,51.7234808269223,95.7663797821004,0,0,0,0,0,0,0,0
"1771309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.1132308663955,57.2110840256704,0,0,0,0,0,0,0,24.813990509603
"126734",0,0,0,0,0,0,146.553332089851,22.5533125611542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2201998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.112038504048,33.5804188846326,0,0,97.3086850434118,0,0,0,0,0
"379895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4457692914972,41.0427341923287,0,0,48.6543425217059,0,0,0,0,24.813990509603
"2508168",0,50.7318063059635,0,0,0,0,0,8.6743509850593,0,0,0,0,0,0,0,0,0,0,43.5566154331978,65.9171185513159,0,0,0,0,0,0,0,0
"3052086",0,0,0,0,0,0,0,19.9510072656364,0,0,0,0,0,0,0,0,0,0,0,24.8743843589871,0,0,0,124.053125751103,0,0,0,0
"3047864",0,0,0,0,0,0,0,19.9510072656364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.883943057618
"2773308",0,65.2266081076674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2789038977726,57.2110840256704,0,0,0,0,0,0,0,0
"3092086",0,0,0,0,0,0,0,85.876074752087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.7123822869001,0,0,0,0,0
"2792480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.460992209327,0,0,0,0,0,0
"2681310",0,0,0,0,0,0,0,10.4092211820712,0,0,0,0,0,0,0,0,0,0,51.7234808269223,62.1859608974678,0,44.0590287316701,0,0,0,0,0,0
"2861750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2240770080961,92.0352221282523,0,0,0,0,0,0,0,0
"55395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0854683846575,0,0,0,0,0,0,0,85.8945825332412
"2781024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.902094423163,0,0,0,0,0,0,0,0
"110937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1680577560721,110.691010397493,0,0,0,0,0,0,0,0
"157783",0,0,0,0,0,0,0,52.9135410088617,0,0,0,0,0,0,0,0,0,0,49.0011923623475,65.9171185513159,0,0,0,0,0,0,0,0
