,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_023_MCAV_S31
930124,520.8289581,333.3804414,1145.001749,964.0722411,911.3396693,1250.641355,1318.979989
5665,310.8172814,137.7006171,1049.584937,257.085931,147.5502322,769.6254489,253.1375736
1561,403.2224192,326.1330405,604.3064788,471.3242068,416.6124203,673.4222678,293.1066642
1912,0,0,0,0,0,0,0
169679,168.0093413,170.3139212,0,214.2382758,364.5358677,0,0
36651,495.6275569,337.0041419,636.1120829,664.138655,303.7798898,513.0836326,572.8902982
113287,1671.692946,895.0540113,2767.087561,1842.449172,867.9425422,2854.027707,1292.333928
1509,0,0,2162.781082,0,1692.487957,0,0
2608089,453.6252216,460.2099572,413.4728539,449.9003792,164.909083,481.0159056,266.4606038
5007,579.6322276,173.9376216,604.3064788,364.2050689,199.6267847,641.3545408,133.2303019
1155739,378.021018,202.9272252,477.0840622,835.5292757,1388.708068,641.3545408,159.8763623
1648,445.2247545,423.9729527,0,599.8671723,0,0,679.4745397
1685970,0,0,795.1401037,0,130.1913813,0,0
4959,1108.861653,558.0498694,922.3625203,1156.886689,433.9712711,1026.167265,666.1515095
553611,436.8242874,485.5758604,763.3344995,471.3242068,433.9712711,994.0995382,639.5054491
1534,361.2200838,260.9064324,604.3064788,471.3242068,338.4975915,384.8127245,173.1993925
1354,0,0,0,0,0,0,0
1191912,831.6462395,663.1371824,604.3064788,792.6816205,486.0478236,1058.234992,666.1515095
3139729,0,0,0,0,0,0,0
672,294.0163473,960.2806194,540.6952705,428.4765516,269.0621881,448.9481786,359.7218151
1054033,411.6228862,1706.762912,1081.390541,642.7148274,546.8038016,705.4899949,373.0448453
2850,478.8266228,231.9168288,540.6952705,535.5956895,295.1004643,384.8127245,213.168483
29562,109.2060719,130.4532162,604.3064788,428.4765516,433.9712711,513.0836326,466.3060566
1393,277.2154132,195.6798243,540.6952705,449.9003792,173.5885084,865.8286301,639.5054491
3028315,0,50.73180631,0,0,0,0,0
5872,898.8499761,514.565464,1304.02977,771.2577929,2725.339583,769.6254489,386.3678755
2576904,193.2107425,72.47400901,1208.612958,364.2050689,416.6124203,897.8963571,1185.749687
28037,151.2084072,86.96881081,0,0,0,1154.438173,759.4127208
201,344.4191497,253.6590315,413.4728539,321.3574137,451.3301219,609.2868138,399.6909057
182096,789.6439042,416.7255518,1113.196145,921.224586,251.7033372,1154.438173,293.1066642
856,546.0303593,344.2515428,1208.612958,599.8671723,911.3396693,1571.318625,492.952117
412384,932.4518443,652.2660811,1335.835374,1456.820276,0,1859.928168,826.0278718
182773,495.6275569,340.6278423,604.3064788,449.9003792,798.5071388,545.1513597,786.0587812
38304,268.8149461,130.4532162,922.3625203,1199.734345,0,1378.912263,0
1617448,403.2224192,148.5717185,540.6952705,535.5956895,312.4593152,962.0318112,626.1824189
247,168.0093413,126.8295158,890.5569161,299.9335861,486.0478236,962.0318112,186.5224227
5875,714.0397006,445.7151554,1304.02977,557.0195171,650.9569067,577.2190867,706.1206001
190893,134.4074731,706.6215878,0,706.9863102,225.665061,0,0
654,285.6158802,365.9937455,0,599.8671723,390.574144,769.6254489,346.3987849
1042133,655.2364311,282.6486351,1622.085812,514.1718619,0,0,0
80884,613.2340958,268.1538333,0,664.138655,911.3396693,994.0995382,1585.440593
419475,0,224.6694279,0,0,0,0,0
228899,924.0513773,579.7920721,1017.779333,1221.158172,755.1100117,1250.641355,879.3199925
2954086,0,0,0,0,0,0,0
823,504.028024,500.0706622,699.7232912,685.5624826,477.3683982,1026.167265,346.3987849
2591606,0,0,0,0,0,0,0
1714860,436.8242874,887.8066104,477.0840622,664.138655,486.0478236,448.9481786,879.3199925
1463165,310.8172814,355.1226441,1463.057791,407.052724,286.4210389,0,0
747,378.021018,308.0145383,795.1401037,706.9863102,295.1004643,897.8963571,239.8145434
171437,201.6112096,782.7192973,0,792.6816205,0,0,239.8145434
114525,176.4098084,126.8295158,349.8616456,0,0,448.9481786,133.2303019
373994,512.428491,347.8752432,572.5008747,728.4101378,303.7798898,865.8286301,306.4296944
45972,520.8289581,347.8752432,731.5288954,771.2577929,928.6985202,801.693176,1665.378774
1286,294.0163473,293.5197365,636.1120829,578.4433447,0,416.8804515,213.168483
1547,285.6158802,322.5093401,922.3625203,321.3574137,720.39231,1122.370446,1012.550294
27288,579.6322276,257.282732,413.4728539,706.9863102,477.3683982,801.693176,532.9212076
37326,705.6392335,547.178768,1081.390541,1413.97262,650.9569067,1282.709082,1185.749687
1872427,310.8172814,311.6382387,0,0,0,0,0
5518,663.6368982,344.2515428,667.9176871,985.4960687,295.1004643,0,492.952117
59893,1369.276132,612.4053761,1526.668999,1713.906206,1145.684156,0,1012.550294
122368,302.4168144,188.4324234,349.8616456,278.5097586,86.79425422,448.9481786,173.1993925
2795000,268.8149461,275.4012342,731.5288954,0,746.4305863,1635.454079,919.2890831
1261031,142.8079401,83.34511036,0,0,225.665061,0,466.3060566
2932258,949.2527785,539.9313671,1017.779333,814.1054481,685.6746083,609.2868138,786.0587812
2320868,571.2317605,351.4989437,795.1401037,514.1718619,416.6124203,833.760903,572.8902982
2208,655.2364311,318.8856396,604.3064788,471.3242068,355.8564423,545.1513597,226.4915132
588,722.4401677,724.7400901,1717.502624,0,972.0956473,0,892.6430227
398743,243.6135449,384.1122477,508.8896664,0,138.8708068,0,0
4911,562.8312934,351.4989437,826.9457078,1049.767551,329.818166,737.5577219,546.2442378
254839,126.007006,0,0,0,0,0,0
1404411,0,0,1081.390541,0,0,0,0
1304,243.6135449,177.5613221,0,578.4433447,772.4688626,0,386.3678755
1311,0,0,0,0,0,0,0
1574161,0,0,0,0,0,0,0
1465,537.6298922,311.6382387,1463.057791,985.4960687,546.8038016,1250.641355,586.2133284
2725666,0,86.96881081,1653.891416,0,95.47367964,0,0
239,529.2294252,355.1226441,572.5008747,535.5956895,381.8947186,737.5577219,599.5363585
2975289,0,50.73180631,0,0,0,0,0
2587410,856.8476407,358.7463446,667.9176871,685.5624826,295.1004643,769.6254489,293.1066642
254,142.8079401,130.4532162,0,0,503.4066745,384.8127245,599.5363585
77097,453.6252216,369.6174459,0,0,0,0,0
40215,0,0,0,0,0,0,0
106654,0,0,0,0,104.1531051,0,319.7527246
571177,495.6275569,308.0145383,508.8896664,878.3769308,477.3683982,4489.481786,0
1134687,739.2411018,550.8024685,890.5569161,856.9531032,781.148288,737.5577219,666.1515095
564305,193.2107425,112.334714,0,342.7812413,182.2679339,448.9481786,159.8763623
432096,487.2270898,271.7775338,349.8616456,471.3242068,711.7128846,545.1513597,519.5981774
1942464,714.0397006,612.4053761,1749.308228,1114.039034,1050.210476,1731.65726,945.9351435
343874,369.6205509,206.5509257,890.5569161,642.7148274,364.5358677,0,319.7527246
348837,243.6135449,228.2931284,445.2784581,407.052724,338.4975915,641.3545408,492.952117
5499,462.0256886,286.2723356,572.5008747,621.2909999,321.1387406,545.1513597,319.7527246
2934315,176.4098084,163.0665203,572.5008747,299.9335861,338.4975915,481.0159056,0
59779,0,119.5821149,0,0,0,0,0
2994555,260.414479,213.7983266,318.0560415,278.5097586,590.2009287,801.693176,413.0139359
379064,201.6112096,155.8191194,731.5288954,471.3242068,425.2918457,609.2868138,386.3678755
100886,0,0,445.2784581,0,0,0,0
199,126.007006,177.5613221,318.0560415,278.5097586,373.2152931,609.2868138,346.3987849
1530123,470.4261557,322.5093401,1208.612958,407.052724,607.5597795,1026.167265,786.0587812
2759660,0,0,0,0,0,0,0
28182,512.428491,282.6486351,636.1120829,1114.039034,269.0621881,0,186.5224227
1399,268.8149461,130.4532162,0,0,225.665061,0,426.3369661
244366,386.421485,337.0041419,667.9176871,899.8007584,650.9569067,1378.912263,599.5363585
1218801,865.2481078,753.7296937,1367.640978,814.1054481,607.5597795,865.8286301,799.3818114
371601,764.442503,355.1226441,0,814.1054481,1267.196112,1250.641355,839.350902
33045,562.8312934,326.1330405,540.6952705,492.7480344,1015.492774,929.9640841,826.0278718
5478,420.0233533,235.5405293,763.3344995,278.5097586,416.6124203,609.2868138,519.5981774
1260,520.8289581,308.0145383,858.751312,449.9003792,390.574144,865.8286301,572.8902982
2774873,0,0,0,0,0,0,0
1382466,394.8219521,304.3908378,477.0840622,557.0195171,616.239205,577.2190867,692.7975699
1408,361.2200838,250.0353311,0,557.0195171,286.4210389,448.9481786,1372.27211
2545709,252.014012,101.4636126,699.7232912,364.2050689,86.79425422,641.3545408,639.5054491
1490,756.0420359,514.565464,1558.474603,1135.462862,486.0478236,1186.5059,306.4296944
4956,403.2224192,213.7983266,0,449.9003792,104.1531051,0,0
191579,1251.669593,695.7504865,1145.001749,1713.906206,607.5597795,1795.792714,333.0757547
332186,0,126.8295158,0,0,0,0,0
3034676,0,86.96881081,0,0,190.9473593,0,199.8454528
1196083,285.6158802,152.1954189,540.6952705,0,329.818166,641.3545408,452.9830265
1047171,537.6298922,246.4116306,0,407.052724,364.5358677,673.4222678,532.9212076
294,411.6228862,239.1642297,413.4728539,514.1718619,486.0478236,545.1513597,413.0139359
2738,462.0256886,304.3908378,954.1681244,771.2577929,407.9329948,929.9640841,266.4606038
173,0,402.23075,0,0,0,0,612.8593887
655353,134.4074731,337.0041419,318.0560415,0,182.2679339,0,0
283734,319.2177485,239.1642297,826.9457078,471.3242068,199.6267847,609.2868138,506.2751472
38313,529.2294252,289.896036,2130.975478,985.4960687,486.0478236,1026.167265,1105.811506
72144,512.428491,289.896036,667.9176871,535.5956895,650.9569067,513.0836326,612.8593887
360422,453.6252216,318.8856396,699.7232912,364.2050689,1067.569327,1026.167265,1425.56423
43657,319.2177485,282.6486351,795.1401037,471.3242068,104.1531051,577.2190867,0
1615909,428.4238204,257.282732,540.6952705,771.2577929,312.4593152,865.8286301,346.3987849
28898,226.8126108,206.5509257,477.0840622,342.7812413,737.7511609,929.9640841,706.1206001
2795738,781.2434371,387.7359482,731.5288954,578.4433447,642.2774812,1026.167265,1239.041808
564,327.6182156,239.1642297,0,364.2050689,407.9329948,673.4222678,359.7218151
2686362,394.8219521,293.5197365,0,0,0,0,0
2749052,1562.486874,833.4511036,2258.197894,1585.363241,694.3540338,1988.199076,0
163877,386.421485,166.6902207,540.6952705,364.2050689,399.2535694,641.3545408,546.2442378
2864201,285.6158802,166.6902207,0,321.3574137,225.665061,384.8127245,452.9830265
1550579,772.8429701,394.9833491,2130.975478,1006.919896,928.6985202,1475.115444,546.2442378
62322,697.2387665,616.0290766,0,1521.091758,486.0478236,994.0995382,439.6599963
1979344,117.6065389,170.3139212,0,0,243.0239118,448.9481786,319.7527246
2686077,84.00467066,206.5509257,477.0840622,0,381.8947186,0,213.168483
98403,747.6415689,376.8648468,1081.390541,706.9863102,130.1913813,673.4222678,173.1993925
2749995,327.6182156,304.3908378,477.0840622,342.7812413,729.0717355,801.693176,373.0448453
2921687,1318.873329,847.9459054,1558.474603,1863.873,0,2340.944074,1052.519385
159,126.007006,130.4532162,0,257.085931,433.9712711,641.3545408,333.0757547
2027860,0,431.2203536,0,0,0,0,0
339,168.0093413,148.5717185,0,0,0,0,0
102116,100.8056048,47.10810586,0,578.4433447,95.47367964,705.4899949,0
1355330,571.2317605,376.8648468,540.6952705,578.4433447,807.1865642,705.4899949,532.9212076
33959,285.6158802,173.9376216,667.9176871,257.085931,338.4975915,0,346.3987849
231049,722.4401677,409.4781509,572.5008747,814.1054481,668.3157575,352.7449974,812.7048416
2068654,117.6065389,90.59251126,0,0,260.3827627,0,0
784,369.6205509,217.422027,0,449.9003792,95.47367964,481.0159056,346.3987849
1603555,0,0,0,0,130.1913813,0,0
3140247,0,0,0,0,0,0,0
5270,310.8172814,155.8191194,667.9176871,449.9003792,381.8947186,0,293.1066642
2029677,394.8219521,387.7359482,795.1401037,407.052724,564.1626524,481.0159056,826.0278718
996801,193.2107425,170.3139212,0,0,295.1004643,0,266.4606038
2794344,0,43.48440541,0,0,112.8325305,0,133.2303019
648,0,0,0,0,329.818166,0,439.6599963
13502,319.2177485,144.948018,890.5569161,449.9003792,433.9712711,448.9481786,426.3369661
4932,546.0303593,275.4012342,890.5569161,471.3242068,433.9712711,769.6254489,826.0278718
2878255,756.0420359,337.0041419,922.3625203,706.9863102,668.3157575,1122.370446,1052.519385
1305,260.414479,188.4324234,0,492.7480344,399.2535694,801.693176,0
569,537.6298922,333.3804414,0,535.5956895,277.7416135,865.8286301,199.8454528
1742359,260.414479,152.1954189,1049.584937,278.5097586,1284.554962,1282.709082,199.8454528
2954661,0,0,0,0,0,0,0
328812,604.8336287,452.9625563,1272.224166,771.2577929,729.0717355,1475.115444,1199.072717
55601,1033.257449,674.0082838,1272.224166,835.5292757,303.7798898,2052.334531,1212.395747
2282170,512.428491,427.5966532,349.8616456,428.4765516,381.8947186,320.6772704,546.2442378
2779359,260.414479,355.1226441,731.5288954,0,329.818166,545.1513597,386.3678755
33035,201.6112096,134.0769167,0,299.9335861,286.4210389,448.9481786,293.1066642
1306274,302.4168144,213.7983266,349.8616456,364.2050689,147.5502322,929.9640841,319.7527246
713887,0,57.97920721,0,0,147.5502322,0,133.2303019
71237,445.2247545,304.3908378,954.1681244,578.4433447,1380.028642,1282.709082,1412.2412
6039,369.6205509,181.1850225,0,449.9003792,433.9712711,609.2868138,546.2442378
1355374,277.2154132,1072.615333,349.8616456,235.6621034,269.0621881,545.1513597,333.0757547
2516557,1327.273796,587.039473,1590.280207,771.2577929,711.7128846,1443.047717,1385.59514
2231603,436.8242874,228.2931284,572.5008747,428.4765516,538.1243762,416.8804515,719.4436303
112234,0,57.97920721,699.7232912,0,546.8038016,0,0
2806551,243.6135449,257.282732,0,364.2050689,121.5119559,0,0
5664,285.6158802,126.8295158,0,342.7812413,833.2248405,416.8804515,852.6739322
1872629,176.4098084,2873.594457,540.6952705,257.085931,399.2535694,0,239.8145434
2371,109.2060719,61.60290766,0,0,251.7033372,416.8804515,0
29384,604.8336287,413.1018513,954.1681244,1006.919896,902.6602439,1410.97999,1079.165445
285,680.4378323,391.3596486,763.3344995,1092.615207,442.6506965,1410.97999,0
1451,151.2084072,112.334714,0,0,251.7033372,0,293.1066642
1080223,109.2060719,2754.012342,0,0,0,0,173.1993925
666,142.8079401,568.9209707,0,0,0,0,0
1908341,327.6182156,257.282732,0,299.9335861,182.2679339,0,133.2303019
2494373,772.8429701,268.1538333,540.6952705,664.138655,729.0717355,801.693176,759.4127208
826,344.4191497,228.2931284,445.2784581,299.9335861,303.7798898,384.8127245,746.0896906
33033,848.4471737,489.1995608,922.3625203,1114.039034,729.0717355,1410.97999,732.7666604
3070681,134.4074731,235.5405293,731.5288954,0,156.2296576,384.8127245,0
255507,0,833.4511036,0,0,173.5885084,0,186.5224227
2768948,109.2060719,86.96881081,0,407.052724,95.47367964,481.0159056,266.4606038
2808900,260.414479,308.0145383,540.6952705,299.9335861,355.8564423,352.7449974,226.4915132
5874,554.4308264,279.0249347,0,492.7480344,433.9712711,0,532.9212076
1894999,109.2060719,173.9376216,0,0,0,0,0
85698,327.6182156,275.4012342,0,1028.343724,312.4593152,1154.438173,0
746128,361.2200838,246.4116306,572.5008747,492.7480344,407.9329948,897.8963571,279.783634
50741,697.2387665,460.2099572,0,985.4960687,364.5358677,962.0318112,479.6290868
1185412,109.2060719,224.6694279,0,0,0,0,359.7218151
162425,193.2107425,130.4532162,0,278.5097586,130.1913813,0,0
280333,0,119.5821149,890.5569161,0,0,641.3545408,0
2686210,613.2340958,391.3596486,3148.754811,878.3769308,564.1626524,0,2145.007861
89586,126.007006,79.72140991,349.8616456,0,347.1770169,0,253.1375736
1493872,798.0443713,173.9376216,0,2635.130792,668.3157575,481.0159056,572.8902982
104270,319.2177485,405.8544504,636.1120829,428.4765516,312.4593152,545.1513597,306.4296944
44935,142.8079401,148.5717185,0,0,0,0,199.8454528
1241981,680.4378323,373.2411464,445.2784581,835.5292757,251.7033372,641.3545408,0
2283160,176.4098084,86.96881081,0,0,0,0,159.8763623
1855912,142.8079401,112.334714,1049.584937,321.3574137,277.7416135,609.2868138,306.4296944
2761500,554.4308264,297.1434369,636.1120829,385.6288965,399.2535694,0,413.0139359
2704465,260.414479,192.0561239,381.6672498,342.7812413,295.1004643,577.2190867,346.3987849
704125,277.2154132,177.5613221,508.8896664,321.3574137,321.1387406,0,306.4296944
2739062,403.2224192,253.6590315,445.2784581,385.6288965,138.8708068,384.8127245,159.8763623
3093875,126.007006,79.72140991,0,0,0,0,0
314281,226.8126108,250.0353311,954.1681244,342.7812413,138.8708068,1410.97999,213.168483
1774273,529.2294252,373.2411464,667.9176871,557.0195171,815.8659897,1122.370446,732.7666604
1050635,0,115.9584144,0,385.6288965,1067.569327,513.0836326,0
70799,235.2130778,181.1850225,413.4728539,471.3242068,156.2296576,897.8963571,386.3678755
280036,294.0163473,148.5717185,413.4728539,535.5956895,329.818166,352.7449974,346.3987849
37769,428.4238204,308.0145383,0,557.0195171,0,1058.234992,0
996558,201.6112096,206.5509257,0,0,755.1100117,1026.167265,612.8593887
224012,260.414479,228.2931284,0,621.2909999,138.8708068,0,359.7218151
2847778,596.4331617,221.0457275,795.1401037,557.0195171,277.7416135,673.4222678,186.5224227
104,403.2224192,304.3908378,0,535.5956895,347.1770169,0,266.4606038
2681766,428.4238204,311.6382387,413.4728539,514.1718619,468.6889728,545.1513597,266.4606038
76759,0,0,0,0,0,0,0
2999116,193.2107425,148.5717185,0,235.6621034,130.1913813,320.6772704,146.5533321
2527964,504.028024,376.8648468,572.5008747,471.3242068,338.4975915,545.1513597,146.5533321
2419841,344.4191497,293.5197365,731.5288954,835.5292757,564.1626524,416.8804515,919.2890831
651561,386.421485,246.4116306,763.3344995,535.5956895,225.665061,769.6254489,0
3134896,554.4308264,224.6694279,826.9457078,578.4433447,720.39231,1250.641355,1052.519385
4950,327.6182156,148.5717185,0,385.6288965,0,0,319.7527246
1647413,252.014012,130.4532162,0,792.6816205,0,2276.80862,1039.196355
2420300,0,0,0,0,0,0,0
1313,1318.873329,134.0769167,0,0,0,0,0
2748,386.421485,217.422027,572.5008747,257.085931,512.0860999,352.7449974,333.0757547
279356,411.6228862,786.3429977,0,321.3574137,164.909083,320.6772704,0
3384157,495.6275569,358.7463446,604.3064788,599.8671723,399.2535694,609.2868138,546.2442378
3074109,0,57.97920721,445.2784581,0,121.5119559,0,186.5224227
3158075,613.2340958,333.3804414,826.9457078,535.5956895,355.8564423,769.6254489,546.2442378
164546,176.4098084,155.8191194,0,535.5956895,0,0,0
3031997,0,119.5821149,0,0,286.4210389,0,173.1993925
311410,0,83.34511036,0,235.6621034,112.8325305,0,0
2770780,873.6485749,416.7255518,0,792.6816205,407.9329948,0,359.7218151
2653681,756.0420359,779.0955968,826.9457078,1178.310517,746.4305863,481.0159056,399.6909057
55603,336.0186826,221.0457275,445.2784581,299.9335861,598.8803541,513.0836326,759.4127208
3059026,319.2177485,199.3035248,540.6952705,535.5956895,729.0717355,1090.302719,719.4436303
1912871,604.8336287,2007.53005,1494.863395,642.7148274,763.7894371,929.9640841,666.1515095
2897333,0,0,0,0,156.2296576,0,0
1798806,0,0,0,0,0,0,146.5533321
750,0,57.97920721,0,0,269.0621881,0,146.5533321
54571,546.0303593,250.0353311,890.5569161,985.4960687,347.1770169,865.8286301,239.8145434
1513,243.6135449,141.3243176,0,299.9335861,156.2296576,0,253.1375736
1855336,285.6158802,275.4012342,0,321.3574137,86.79425422,929.9640841,586.2133284
2893882,378.021018,329.756741,922.3625203,942.6484136,1744.56451,1410.97999,1132.457566
152268,319.2177485,217.422027,0,0,460.0095474,0,919.2890831
1870903,378.021018,674.0082838,0,792.6816205,199.6267847,0,0
1363,445.2247545,297.1434369,667.9176871,664.138655,512.0860999,705.4899949,692.7975699
1402861,168.0093413,97.83991216,0,0,347.1770169,0,333.0757547
877500,411.6228862,2311.920887,795.1401037,235.6621034,433.9712711,609.2868138,959.2581737
2005462,378.021018,188.4324234,445.2784581,578.4433447,286.4210389,673.4222678,452.9830265
1452,386.421485,242.7879302,381.6672498,471.3242068,564.1626524,448.9481786,732.7666604
166486,579.6322276,413.1018513,795.1401037,1006.919896,538.1243762,769.6254489,546.2442378
380,487.2270898,293.5197365,0,749.8339653,0,0,199.8454528
2975676,0,0,0,0,0,0,0
1597,344.4191497,112.334714,0,321.3574137,381.8947186,0,386.3678755
3447503,0,141.3243176,0,0,0,0,0
2763062,294.0163473,134.0769167,318.0560415,0,555.483227,641.3545408,506.2751472
51669,478.8266228,250.0353311,667.9176871,792.6816205,338.4975915,705.4899949,559.567268
