,072023_Carolina_2023_Baya_052_DCYL_S9,072023_Carolina_2023_Baya_053_MCAV_S3,072023_Carolina_2023_Baya_055_MCAV_S4,072023_Carolina_2023_Baya_057_SSID_S7,072023_Carolina_2023_Baya_059_SSID_S8,072023_Carolina_2023_Baya_061_SSID_S5,072023_Carolina_2023_Baya_063_SSID_S6,072023_Carolina_2023_Baya_065_DCYL_S1,072023_Carolina_2023_Baya_066_DCYL_S2,122021_Coralina_2021_Baya_001_DCYL_S24,122021_Coralina_2021_Baya_003_MCAV_S27,122021_Coralina_2021_Baya_005_MCAV_S28,122021_Coralina_2021_Baya_007_MCAV_S29,122021_Coralina_2021_Baya_009_DCYL_S25,122021_Coralina_2021_Baya_010_DCYL_S26,122021_Coralina_2021_Baya_013_DLAB_S43,122021_Coralina_2021_Baya_015_DLAB_S44,122021_Coralina_2021_Baya_017_MCAV_S30,122021_Coralina_2021_Baya_019_SSID1_S46,122021_Coralina_2021_Baya_021_SSID2_S36,122021_Coralina_2021_Baya_023_MCAV_S31,122021_Coralina_2021_Baya_025_MMEA_S22,122021_Coralina_2021_Baya_027_PSTR4_S34,122021_Coralina_2021_Baya_029_MMEA_S23,122021_Coralina_2021_Baya_031_MMEA_S45,122021_Coralina_2021_Baya_033_PSTR7_S35,122021_Coralina_2021_Baya_035_PSTR_S32,122021_Coralina_2021_Baya_037_PSTR_S33,Sum
3399799,17.963841353618218,0.0,612.6740739514166,73.7512076760257,57.56540214666617,27.956885399643674,35.09018176714155,0.0,0.0,273.7401111384851,0.0,0.0,0.0,0.0,544.912240449696,0.0,0.0,0.0,51.287311519130164,70.94020230188725,0.0,0.0,86.58758334054896,0.0,0.0,0.0,128.94381442949148,0.0,1981.4128554737508
43682,17.963841353618218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.963841353618218
196937,17.963841353618218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.963841353618218
543313,17.108420336779254,364.82774407691426,1099.5015813614611,376.13115914773107,434.35712528848114,27.956885399643674,50.82026324896363,195.784866981458,333.78376195834164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.1201207481292,0.0,0.0,58.709132939492896,0.0,0.0,218.74757896559737,0.0,0.0,123.21180758206556,149.3033640762533,0.0,3619.363812111312
2953756,17.108420336779254,0.0,33.11751751088738,0.0,0.0,27.956885399643674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.80631611526854,209.1270310326329,0.0,0.0,41.58563583214081,0.0,0.0,41.01517105604951,0.0,0.0,0.0,0.0,0.0,535.7169772834021
3386556,17.108420336779254,0.0,0.0,0.0,0.0,0.0,25.410131624481814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.80078034222532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.31933230348639
1980412,17.108420336779254,0.0,0.0,0.0,73.26505727757514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.37347761435439
10841,17.108420336779254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.108420336779254
2844601,16.25299931994029,164.53015909351038,268.2518918381878,103.25169074643598,209.3287350787861,632.8422240464796,321.86166724343633,0.0,139.9738356599497,328.4881333661821,0.0,138.28198462304331,79.8264138346432,0.0,0.0,0.0,20.003455142251845,0.0,174.37685916504256,0.0,0.0,0.0,22.78620614224973,0.0,0.0,0.0,74.65168203812665,0.0,2694.7079373382653
3031143,16.25299931994029,0.0,79.48204202612972,0.0,0.0,132.15982188922467,99.22051396226232,126.6843256938846,96.90496314919595,136.87005556924254,226.55188038060717,0.0,0.0,0.0,0.0,0.0,20.003455142251845,196.63363221645432,0.0,31.80078034222532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.5644696914187
687329,16.25299931994029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25299931994029
3385905,15.397578303101328,0.0,251.69313308274414,258.12922686608994,245.96126371757364,467.64244668494877,286.77148547629474,184.2681101001958,161.5082719153266,218.99208891078808,0.0,138.28198462304331,0.0,0.0,0.0,0.0,90.92479610114475,0.0,273.5323281020276,53.81670519453516,107.70755245357805,205.82907953235633,102.53792764012377,0.0,154.32831568450544,64.8483197800345,0.0,0.0,3282.170614168412
3086088,15.397578303101328,78.68833695776583,92.72904903048467,73.7512076760257,52.33218376969653,45.74763065396238,37.51019430280649,126.6843256938846,188.4263172345477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9213409588929,0.0,0.0,112.52583813402805,0.0,0.0,182.28964913799783,0.0,0.0,0.0,128.94381442949148,0.0,1205.9474662826856
85022,15.397578303101328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.397578303101328
1980415,15.397578303101328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.64390212854948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.041480431650804
3085095,14.542157286262366,0.0,0.0,81.12632844362827,52.33218376969653,25.41535036331243,58.080300855958434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.732926596412106,0.0,68.3830820255069,0.0,0.0,0.0,27.34344737069967,0.0,0.0,0.0,0.0,0.0,359.9557767114767
213117,14.542157286262366,0.0,0.0,427.757004520949,418.6574701575722,0.0,32.67016923147662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.89240353459627,0.0,0.0,0.0,0.0,0.0,1203.5192047308565
589351,14.542157286262366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.90068859914962,0.0,0.0,0.0,0.0,0.0,46.442845885411984
3424680,14.542157286262366,257.52546640723364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.2500816406505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.6839860411012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0016913752477
1266054,13.686736269423404,350.52077372095687,49.67627626633108,0.0,172.69620643999855,205.86433794283073,298.87154815461946,0.0,0.0,164.24406668309106,0.0,0.0,0.0,0.0,0.0,110.5375440768457,58.19186950473264,0.0,0.0,0.0,0.0,0.0,63.80137719829924,0.0,0.0,0.0,74.65168203812665,101.57158950303791,1664.3140077982935
2723775,13.686736269423404,0.0,66.23503502177476,0.0,0.0,152.4921021798746,118.5806142475818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.458942908320527,0.0,41.02984921530413,29.354566469746448,129.24906294429366,0.0,27.34344737069967,0.0,0.0,0.0,0.0,0.0,603.430356627019
3378215,13.686736269423404,0.0,0.0,0.0,73.26505727757514,0.0,16.940087749654545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.96551535562432,0.0,0.0,0.0,0.0,0.0,160.8573966522774
3044479,13.686736269423404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.462398050572375,0.0,0.0,107.63341038907032,0.0,0.0,22.78620614224973,0.0,0.0,0.0,0.0,0.0,189.56875085131583
2184034,13.686736269423404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.686736269423404
1312872,13.686736269423404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.80078034222532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48751661164872
39740,13.686736269423404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.686736269423404
1191479,12.83131525258444,214.60455533936135,125.84656654137207,191.7531399576668,225.02839020969506,33.03995547230617,31.46016296364415,0.0,0.0,0.0,0.0,152.11018308534764,0.0,0.0,0.0,0.0,49.09938989461816,0.0,0.0,31.80078034222532,0.0,137.2193863549042,68.35861842674917,0.0,0.0,0.0,0.0,0.0,1273.1524438404745
3024225,12.83131525258444,92.99530731372325,59.61153151959729,0.0,0.0,45.74763065396238,25.410131624481814,0.0,0.0,0.0,0.0,0.0,130.62504082032524,0.0,0.0,0.0,0.0,0.0,0.0,63.60156068445064,0.0,192.1071408968659,239.25516449362212,0.0,0.0,77.8179837360414,0.0,0.0,940.0028069956544
39729,12.83131525258444,0.0,0.0,0.0,0.0,48.28916569029362,14.520075213989609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.49398842940839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.13454458627606
2937910,11.975894235745479,0.0,56.29977976850855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.00691028450369,0.0,0.0,29.354566469746448,0.0,0.0,93.42344518322388,0.0,0.0,0.0,0.0,0.0,231.06059594172802
3153719,11.975894235745479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46213872478871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.43803296053419
2946167,11.975894235745479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.975894235745479
12058,11.975894235745479,0.0,0.0,0.0,52.33218376969653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8264138346432,0.0,0.0,0.0,0.0,0.0,34.19154101275345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.32603285283867
699189,11.975894235745479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.975894235745479
2978122,11.120473218906515,0.0,0.0,81.12632844362827,0.0,48.28916569029362,193.60100285319479,0.0,75.37052689381908,150.55706112616681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.478063577098546,0.0,0.0,31.90068859914962,0.0,0.0,0.0,0.0,0.0,638.4433104022572
2650922,11.120473218906515,0.0,0.0,0.0,0.0,83.87065619893103,135.52070199723636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246994214704195,0.0,0.0,0.0,0.0,0.0,71.33315175803794,0.0,0.0,336.0919773878161
453228,11.120473218906515,0.0,0.0,0.0,109.8975859163627,99.11986641691848,141.57073333639866,0.0,0.0,314.8011278092579,0.0,0.0,0.0,0.0,0.0,0.0,20.003455142251845,0.0,68.3830820255069,0.0,0.0,0.0,27.34344737069967,0.0,0.0,0.0,67.86516548920603,0.0,860.1049367255085
539003,11.120473218906515,0.0,0.0,0.0,0.0,0.0,29.040150427979217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.19154101275345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.35216465963919
539000,11.120473218906515,0.0,72.85853852395225,169.6277776548591,68.03183890060549,182.99052261584953,175.45090883570776,264.8854082690315,129.20661753226128,328.4881333661821,0.0,0.0,0.0,0.0,0.0,0.0,32.732926596412106,0.0,116.25123944336171,73.38641617436612,0.0,0.0,61.522756584074266,0.0,0.0,142.66630351607589,101.79774823380907,147.74049382260063,2078.7581032880553
3029088,11.120473218906515,0.0,0.0,0.0,0.0,27.956885399643674,33.88017549930909,0.0,0.0,0.0,0.0,0.0,87.08336054688351,0.0,0.0,110.5375440768457,118.20223493148816,0.0,51.287311519130164,139.43419073129564,0.0,0.0,36.457929827599564,0.0,0.0,116.7269756040621,95.01123168488847,0.0,827.6983130400525
3152150,11.120473218906515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.120473218906515
2501987,11.120473218906515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.47830769893584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.59878091784236
2842332,11.120473218906515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.120473218906515
1486721,10.265052202067553,357.67425889893553,185.45809806096935,0.0,0.0,76.2460510899373,202.07104672802205,0.0,64.60330876613064,232.67909446771236,391.316884293776,304.2203661706953,0.0,0.0,0.0,0.0,30.914430674389212,0.0,51.287311519130164,0.0,183.10283917108268,0.0,25.0648267564747,0.0,0.0,0.0,81.43819858704725,0.0,2196.34176738637
